head,relation,tail,label
D01840,DRUG_TARGET,hsa:6897,0.0
D01840,DRUG_TARGET,hsa:6241,0.0
D03736,DRUG_TARGET,hsa:1129,0.0
D03736,DRUG_TARGET,hsa:306,0.0
D03736,DRUG_TARGET,hsa:8911,0.0
D03736,DRUG_TARGET,hsa:3784,0.0
D03736,DRUG_TARGET,hsa:3743,0.0
D03736,DRUG_TARGET,hsa:4986,0.0
D03736,DRUG_TARGET,hsa:783,0.0
D03736,DRUG_TARGET,hsa:7153,0.0
D03736,DRUG_TARGET,hsa:1137,0.0
D03736,DRUG_TARGET,hsa:6416,0.0
D01840,DRUG_TARGET,hsa:2193,0.0
D01840,DRUG_TARGET,hsa:80339,0.0
D01840,DRUG_TARGET,hsa:1576,0.0
D01840,DRUG_TARGET,hsa:6753,0.0
D01840,DRUG_TARGET,hsa:1021,0.0
D01840,DRUG_TARGET,hsa:2905,0.0
D01840,DRUG_TARGET,hsa:8001,0.0
D01840,DRUG_TARGET,hsa:2891,0.0
D01840,DRUG_TARGET,hsa:2892,0.0
D01840,DRUG_TARGET,hsa:57016,0.0
D03736,DRUG_TARGET,hsa:2742,0.0
D03736,DRUG_TARGET,hsa:7498,0.0
D03736,DRUG_TARGET,hsa:64902,0.0
D03736,DRUG_TARGET,hsa:367,0.0
D03736,DRUG_TARGET,hsa:8513,0.0
D03736,DRUG_TARGET,hsa:90134,0.0
D03736,DRUG_TARGET,hsa:2936,0.0
D03736,DRUG_TARGET,hsa:5408,0.0
D03736,DRUG_TARGET,hsa:3737,0.0
D03736,DRUG_TARGET,hsa:5330,0.0
D01840,DRUG_TARGET,hsa:3761,0.0
D01840,DRUG_TARGET,hsa:834,0.0
D01840,DRUG_TARGET,hsa:3766,0.0
D01840,DRUG_TARGET,hsa:2936,0.0
D01840,DRUG_TARGET,hsa:53,0.0
D01840,DRUG_TARGET,hsa:2326,0.0
D01840,DRUG_TARGET,hsa:3283,0.0
D01840,DRUG_TARGET,hsa:1675,0.0
D01840,DRUG_TARGET,hsa:5051,0.0
D03115,DRUG_TARGET,hsa:4759,0.0
D03115,DRUG_TARGET,hsa:4837,0.0
D03115,DRUG_TARGET,hsa:84706,0.0
D03115,DRUG_TARGET,hsa:23035,0.0
D03115,DRUG_TARGET,hsa:5914,0.0
D03115,DRUG_TARGET,hsa:9970,0.0
D03115,DRUG_TARGET,hsa:7957,0.0
D03115,DRUG_TARGET,hsa:151,0.0
D03115,DRUG_TARGET,hsa:3035,0.0
D03115,DRUG_TARGET,hsa:3480,0.0
D03736,DRUG_TARGET,hsa:3780,0.0
D03736,DRUG_TARGET,hsa:5515,0.0
D03736,DRUG_TARGET,hsa:9647,0.0
D03736,DRUG_TARGET,hsa:11072,0.0
D03736,DRUG_TARGET,hsa:4353,0.0
D03736,DRUG_TARGET,hsa:3747,0.0
D03736,DRUG_TARGET,hsa:1360,0.0
D03736,DRUG_TARGET,hsa:54575,0.0
D03736,DRUG_TARGET,hsa:686,0.0
D03736,DRUG_TARGET,hsa:155,0.0
D01840,DRUG_TARGET,hsa:43,0.0
D01840,DRUG_TARGET,hsa:4594,0.0
D01840,DRUG_TARGET,hsa:2639,0.0
D01840,DRUG_TARGET,hsa:784,0.0
D01840,DRUG_TARGET,hsa:27133,0.0
D01840,DRUG_TARGET,hsa:5608,0.0
D01840,DRUG_TARGET,hsa:4017,0.0
D01840,DRUG_TARGET,hsa:3551,0.0
D01840,DRUG_TARGET,hsa:5494,0.0
D03115,DRUG_TARGET,hsa:200909,0.0
D03115,DRUG_TARGET,hsa:10825,0.0
D03115,DRUG_TARGET,hsa:3376,0.0
D03115,DRUG_TARGET,hsa:3744,0.0
D03115,DRUG_TARGET,hsa:6752,0.0
D03115,DRUG_TARGET,hsa:1675,0.0
D03115,DRUG_TARGET,hsa:10901,0.0
D03115,DRUG_TARGET,hsa:1537,0.0
D03115,DRUG_TARGET,hsa:30814,0.0
D03115,DRUG_TARGET,hsa:1129,0.0
D03736,DRUG_TARGET,hsa:5468,0.0
D03736,DRUG_TARGET,hsa:5328,0.0
D03736,DRUG_TARGET,hsa:1559,0.0
D03736,DRUG_TARGET,hsa:3291,0.0
D03736,DRUG_TARGET,hsa:5423,0.0
D03736,DRUG_TARGET,hsa:1131,0.0
D03736,DRUG_TARGET,hsa:115,0.0
D03736,DRUG_TARGET,hsa:763,0.0
D03736,DRUG_TARGET,hsa:5605,0.0
D03736,DRUG_TARGET,hsa:1543,0.0
D03115,DRUG_TARGET,hsa:3765,0.0
D03115,DRUG_TARGET,hsa:51802,0.0
D03115,DRUG_TARGET,hsa:59340,0.0
D03115,DRUG_TARGET,hsa:7297,0.0
D03115,DRUG_TARGET,hsa:116444,0.0
D03115,DRUG_TARGET,hsa:2902,0.0
D03115,DRUG_TARGET,hsa:5144,0.0
D03115,DRUG_TARGET,hsa:112,0.0
D03115,DRUG_TARGET,hsa:55799,0.0
D03115,DRUG_TARGET,hsa:6240,0.0
D03736,DRUG_TARGET,hsa:2550,0.0
D03736,DRUG_TARGET,hsa:1812,0.0
D03736,DRUG_TARGET,hsa:79799,0.0
D03736,DRUG_TARGET,hsa:4190,0.0
D03736,DRUG_TARGET,hsa:7294,0.0
D03736,DRUG_TARGET,hsa:1215,0.0
D03736,DRUG_TARGET,hsa:10008,0.0
D03736,DRUG_TARGET,hsa:4552,0.0
D03736,DRUG_TARGET,hsa:2263,0.0
D03736,DRUG_TARGET,hsa:2900,0.0
D01840,DRUG_TARGET,hsa:4543,0.0
D01840,DRUG_TARGET,hsa:6915,0.0
D01840,DRUG_TARGET,hsa:9955,0.0
D01840,DRUG_TARGET,hsa:55800,0.0
D01840,DRUG_TARGET,hsa:1728,0.0
D01840,DRUG_TARGET,hsa:3708,0.0
D01840,DRUG_TARGET,hsa:3776,0.0
D01840,DRUG_TARGET,hsa:10279,0.0
D01840,DRUG_TARGET,hsa:129807,0.0
D03115,DRUG_TARGET,hsa:5422,0.0
D03115,DRUG_TARGET,hsa:11330,0.0
D03115,DRUG_TARGET,hsa:2742,0.0
D03115,DRUG_TARGET,hsa:5494,0.0
D03115,DRUG_TARGET,hsa:4921,0.0
D03115,DRUG_TARGET,hsa:2897,0.0
D03115,DRUG_TARGET,hsa:54878,0.0
D03115,DRUG_TARGET,hsa:4145,0.0
D03115,DRUG_TARGET,hsa:54578,0.0
D03736,DRUG_TARGET,hsa:84152,0.0
D03736,DRUG_TARGET,hsa:239,0.0
D03736,DRUG_TARGET,hsa:6915,0.0
D03736,DRUG_TARGET,hsa:2065,0.0
D03736,DRUG_TARGET,hsa:54600,0.0
D03736,DRUG_TARGET,hsa:22953,0.0
D03736,DRUG_TARGET,hsa:153,0.0
D03736,DRUG_TARGET,hsa:5145,0.0
D01840,DRUG_TARGET,hsa:3751,0.0
D01840,DRUG_TARGET,hsa:270,0.0
D01840,DRUG_TARGET,hsa:6240,0.0
D01840,DRUG_TARGET,hsa:51004,0.0
D01840,DRUG_TARGET,hsa:1584,0.0
D01840,DRUG_TARGET,hsa:112,0.0
D01840,DRUG_TARGET,hsa:6095,0.0
D01840,DRUG_TARGET,hsa:223,0.0
D01840,DRUG_TARGET,hsa:4919,0.0
D01840,DRUG_TARGET,hsa:2879,0.0
D03115,DRUG_TARGET,hsa:2557,0.0
D03115,DRUG_TARGET,hsa:51,0.0
D03115,DRUG_TARGET,hsa:2950,0.0
D03115,DRUG_TARGET,hsa:1543,0.0
D03115,DRUG_TARGET,hsa:9420,0.0
D03115,DRUG_TARGET,hsa:686,0.0
D03115,DRUG_TARGET,hsa:124,0.0
D03115,DRUG_TARGET,hsa:23630,0.0
D03115,DRUG_TARGET,hsa:5500,0.0
D03115,DRUG_TARGET,hsa:54579,0.0
D03736,DRUG_TARGET,hsa:11343,0.0
D03736,DRUG_TARGET,hsa:9971,0.0
D03736,DRUG_TARGET,hsa:353,0.0
D03736,DRUG_TARGET,hsa:1583,0.0
D03736,DRUG_TARGET,hsa:4920,0.0
D03736,DRUG_TARGET,hsa:4145,0.0
D03736,DRUG_TARGET,hsa:5033,0.0
D03736,DRUG_TARGET,hsa:1595,0.0
D03736,DRUG_TARGET,hsa:6799,0.0
D03736,DRUG_TARGET,hsa:6531,0.0
D01840,DRUG_TARGET,hsa:3290,0.0
D01840,DRUG_TARGET,hsa:9088,0.0
D01840,DRUG_TARGET,hsa:126,0.0
D01840,DRUG_TARGET,hsa:134,0.0
D01840,DRUG_TARGET,hsa:51181,0.0
D01840,DRUG_TARGET,hsa:51601,0.0
D01840,DRUG_TARGET,hsa:34,0.0
D01840,DRUG_TARGET,hsa:558,0.0
D01840,DRUG_TARGET,hsa:768,0.0
D01840,DRUG_TARGET,hsa:7155,0.0
D03115,DRUG_TARGET,hsa:1990,0.0
D03115,DRUG_TARGET,hsa:25,0.0
D03115,DRUG_TARGET,hsa:51727,0.0
D03115,DRUG_TARGET,hsa:2882,0.0
D03115,DRUG_TARGET,hsa:25796,0.0
D03115,DRUG_TARGET,hsa:760,0.0
D03115,DRUG_TARGET,hsa:170572,0.0
D03115,DRUG_TARGET,hsa:7364,0.0
D03115,DRUG_TARGET,hsa:8288,0.0
D03736,DRUG_TARGET,hsa:285242,0.0
D03736,DRUG_TARGET,hsa:349565,0.0
D03736,DRUG_TARGET,hsa:25796,0.0
D03736,DRUG_TARGET,hsa:27115,0.0
D03736,DRUG_TARGET,hsa:5045,0.0
D03736,DRUG_TARGET,hsa:3778,0.0
D03736,DRUG_TARGET,hsa:57176,0.0
D03736,DRUG_TARGET,hsa:7365,0.0
D01441,DRUG_TARGET,hsa:1137,0.0
D01441,DRUG_TARGET,hsa:94009,0.0
D01441,DRUG_TARGET,hsa:3612,0.0
D01441,DRUG_TARGET,hsa:2160,0.0
D01441,DRUG_TARGET,hsa:1141,0.0
D01441,DRUG_TARGET,hsa:6010,0.0
D01441,DRUG_TARGET,hsa:10924,0.0
D01441,DRUG_TARGET,hsa:64805,0.0
D01441,DRUG_TARGET,hsa:1593,0.0
D01441,DRUG_TARGET,hsa:34,0.0
D01441,DRUG_TARGET,hsa:56660,0.0
D01441,DRUG_TARGET,hsa:783,0.0
D01441,DRUG_TARGET,hsa:49,0.0
D01441,DRUG_TARGET,hsa:7201,0.0
D01441,DRUG_TARGET,hsa:10825,0.0
D01441,DRUG_TARGET,hsa:5310,0.0
D01441,DRUG_TARGET,hsa:5322,0.0
D01441,DRUG_TARGET,hsa:444,0.0
D01441,DRUG_TARGET,hsa:11266,0.0
D01441,DRUG_TARGET,hsa:2155,0.0
D01441,DRUG_TARGET,hsa:3156,0.0
D01441,DRUG_TARGET,hsa:354,0.0
D01441,DRUG_TARGET,hsa:3354,0.0
D02335,DRUG_TARGET,hsa:27034,0.0
D02335,DRUG_TARGET,hsa:54658,0.0
D02335,DRUG_TARGET,hsa:28,0.0
D02335,DRUG_TARGET,hsa:5594,0.0
D02335,DRUG_TARGET,hsa:778,0.0
D02335,DRUG_TARGET,hsa:7054,0.0
D02335,DRUG_TARGET,hsa:3033,0.0
D02335,DRUG_TARGET,hsa:771,0.0
D02335,DRUG_TARGET,hsa:1562,0.0
D02335,DRUG_TARGET,hsa:5322,0.0
D00035,DRUG_TARGET,hsa:3033,0.0
D00035,DRUG_TARGET,hsa:6755,0.0
D00035,DRUG_TARGET,hsa:27034,0.0
D00035,DRUG_TARGET,hsa:3291,0.0
D00035,DRUG_TARGET,hsa:8529,0.0
D00035,DRUG_TARGET,hsa:1723,0.0
D00035,DRUG_TARGET,hsa:4919,0.0
D00035,DRUG_TARGET,hsa:93,0.0
D00035,DRUG_TARGET,hsa:218,0.0
D00035,DRUG_TARGET,hsa:3754,0.0
D00043,DRUG_TARGET,hsa:2224,0.0
D00043,DRUG_TARGET,hsa:89822,0.0
D00043,DRUG_TARGET,hsa:7015,0.0
D00043,DRUG_TARGET,hsa:64087,0.0
D00043,DRUG_TARGET,hsa:495,0.0
D00043,DRUG_TARGET,hsa:2135,0.0
D00043,DRUG_TARGET,hsa:2046,0.0
D00160,DRUG_TARGET,hsa:3760,0.0
D00160,DRUG_TARGET,hsa:1551,0.0
D00160,DRUG_TARGET,hsa:247,0.0
D00160,DRUG_TARGET,hsa:2104,0.0
D00160,DRUG_TARGET,hsa:6753,0.0
D00160,DRUG_TARGET,hsa:3737,0.0
D00043,DRUG_TARGET,hsa:3778,0.0
D00043,DRUG_TARGET,hsa:4145,0.0
D00043,DRUG_TARGET,hsa:2638,0.0
D00043,DRUG_TARGET,hsa:4048,0.0
D00043,DRUG_TARGET,hsa:3746,0.0
D00043,DRUG_TARGET,hsa:10846,0.0
D00043,DRUG_TARGET,hsa:57665,0.0
D00160,DRUG_TARGET,hsa:1141,0.0
D00160,DRUG_TARGET,hsa:240,0.0
D00160,DRUG_TARGET,hsa:54659,0.0
D00160,DRUG_TARGET,hsa:6725,0.0
D00160,DRUG_TARGET,hsa:43,0.0
D00160,DRUG_TARGET,hsa:1241,0.0
D00160,DRUG_TARGET,hsa:5146,0.0
D00160,DRUG_TARGET,hsa:887,0.0
D00160,DRUG_TARGET,hsa:390956,0.0
D00160,DRUG_TARGET,hsa:27133,0.0
D00043,DRUG_TARGET,hsa:9601,0.0
D00043,DRUG_TARGET,hsa:4835,0.0
D00043,DRUG_TARGET,hsa:1181,0.0
D00043,DRUG_TARGET,hsa:5916,0.0
D00043,DRUG_TARGET,hsa:5033,0.0
D00043,DRUG_TARGET,hsa:3358,0.0
D00043,DRUG_TARGET,hsa:4860,0.0
D00160,DRUG_TARGET,hsa:645,0.0
D00160,DRUG_TARGET,hsa:1579,0.0
D00160,DRUG_TARGET,hsa:116443,0.0
D00160,DRUG_TARGET,hsa:554,0.0
D00160,DRUG_TARGET,hsa:2905,0.0
D00160,DRUG_TARGET,hsa:7364,0.0
D00160,DRUG_TARGET,hsa:2891,0.0
D00160,DRUG_TARGET,hsa:4051,0.0
D00160,DRUG_TARGET,hsa:3767,0.0
D00160,DRUG_TARGET,hsa:4860,0.0
D00160,DRUG_TARGET,hsa:100,0.0
D00160,DRUG_TARGET,hsa:3735,0.0
D00160,DRUG_TARGET,hsa:5481,0.0
D00029,DRUG_TARGET,hsa:51205,0.0
D00029,DRUG_TARGET,hsa:1588,0.0
D00029,DRUG_TARGET,hsa:8556,0.0
D00029,DRUG_TARGET,hsa:1562,0.0
D00029,DRUG_TARGET,hsa:136,0.0
D00029,DRUG_TARGET,hsa:1136,0.0
D00029,DRUG_TARGET,hsa:4048,0.0
D00029,DRUG_TARGET,hsa:3760,0.0
D00029,DRUG_TARGET,hsa:50487,0.0
D00029,DRUG_TARGET,hsa:2746,0.0
D00136,DRUG_TARGET,hsa:1558,0.0
D00136,DRUG_TARGET,hsa:5032,0.0
D00136,DRUG_TARGET,hsa:5603,0.0
D00136,DRUG_TARGET,hsa:2916,0.0
D00136,DRUG_TARGET,hsa:5338,0.0
D00136,DRUG_TARGET,hsa:6329,0.0
D00136,DRUG_TARGET,hsa:1548,0.0
D00136,DRUG_TARGET,hsa:3295,0.0
D00136,DRUG_TARGET,hsa:5596,0.0
D00136,DRUG_TARGET,hsa:90,0.0
D00039,DRUG_TARGET,hsa:2548,0.0
D00039,DRUG_TARGET,hsa:5333,0.0
D00039,DRUG_TARGET,hsa:3359,0.0
D00039,DRUG_TARGET,hsa:2897,0.0
D00039,DRUG_TARGET,hsa:57105,0.0
D00039,DRUG_TARGET,hsa:1580,0.0
D00039,DRUG_TARGET,hsa:5332,0.0
D00039,DRUG_TARGET,hsa:886,0.0
D00039,DRUG_TARGET,hsa:3785,0.0
D00139,DRUG_TARGET,hsa:5624,0.0
D00139,DRUG_TARGET,hsa:6334,0.0
D00139,DRUG_TARGET,hsa:6328,0.0
D00139,DRUG_TARGET,hsa:25824,0.0
D00139,DRUG_TARGET,hsa:1813,0.0
D00139,DRUG_TARGET,hsa:18,0.0
D00139,DRUG_TARGET,hsa:7084,0.0
D00139,DRUG_TARGET,hsa:2570,0.0
D00139,DRUG_TARGET,hsa:5144,0.0
D00139,DRUG_TARGET,hsa:2555,0.0
D00225,DRUG_TARGET,hsa:1056,0.0
D00225,DRUG_TARGET,hsa:3932,0.0
D00225,DRUG_TARGET,hsa:55799,0.0
D00225,DRUG_TARGET,hsa:6336,0.0
D00225,DRUG_TARGET,hsa:3033,0.0
D00225,DRUG_TARGET,hsa:8514,0.0
D00225,DRUG_TARGET,hsa:1135,0.0
D00225,DRUG_TARGET,hsa:5596,0.0
D00225,DRUG_TARGET,hsa:4986,0.0
D00380,DRUG_TARGET,hsa:657,0.0
D00380,DRUG_TARGET,hsa:7371,0.0
D00380,DRUG_TARGET,hsa:5538,0.0
D00380,DRUG_TARGET,hsa:1636,0.0
D00380,DRUG_TARGET,hsa:5158,0.0
D00380,DRUG_TARGET,hsa:2570,0.0
D00394,DRUG_TARGET,hsa:6529,0.0
D00394,DRUG_TARGET,hsa:150,0.0
D00394,DRUG_TARGET,hsa:7156,0.0
D00394,DRUG_TARGET,hsa:5143,0.0
D00394,DRUG_TARGET,hsa:6338,0.0
D00394,DRUG_TARGET,hsa:8654,0.0
D00410,DRUG_TARGET,hsa:2099,0.0
D00410,DRUG_TARGET,hsa:1200,0.0
D00410,DRUG_TARGET,hsa:6258,0.0
D00410,DRUG_TARGET,hsa:1138,0.0
D00410,DRUG_TARGET,hsa:763,0.0
D00410,DRUG_TARGET,hsa:3737,0.0
D00410,DRUG_TARGET,hsa:3780,0.0
D00410,DRUG_TARGET,hsa:3939,0.0
D00542,DRUG_TARGET,hsa:3749,0.0
D00542,DRUG_TARGET,hsa:3748,0.0
D00542,DRUG_TARGET,hsa:3788,0.0
D00542,DRUG_TARGET,hsa:771,0.0
D00542,DRUG_TARGET,hsa:658,0.0
D00542,DRUG_TARGET,hsa:10667,0.0
D00542,DRUG_TARGET,hsa:306,0.0
D00574,DRUG_TARGET,hsa:4282,0.0
D00574,DRUG_TARGET,hsa:3480,0.0
D00574,DRUG_TARGET,hsa:5515,0.0
D00574,DRUG_TARGET,hsa:1431,0.0
D00574,DRUG_TARGET,hsa:763,0.0
D00574,DRUG_TARGET,hsa:5495,0.0
D01071,DRUG_TARGET,hsa:2159,0.0
D01071,DRUG_TARGET,hsa:3739,0.0
D01071,DRUG_TARGET,hsa:4191,0.0
D01071,DRUG_TARGET,hsa:56922,0.0
D01071,DRUG_TARGET,hsa:91,0.0
D01071,DRUG_TARGET,hsa:50487,0.0
D00097,DRUG_TARGET,hsa:3749,0.0
D00097,DRUG_TARGET,hsa:2261,0.0
D00097,DRUG_TARGET,hsa:8558,0.0
D00097,DRUG_TARGET,hsa:5536,0.0
D00097,DRUG_TARGET,hsa:25796,0.0
D00097,DRUG_TARGET,hsa:6324,0.0
D00097,DRUG_TARGET,hsa:785,0.0
D00097,DRUG_TARGET,hsa:36,0.0
D00097,DRUG_TARGET,hsa:5328,0.0
D00097,DRUG_TARGET,hsa:1636,0.0
D00118,DRUG_TARGET,hsa:5025,0.0
D00118,DRUG_TARGET,hsa:27034,0.0
D00118,DRUG_TARGET,hsa:4916,0.0
D00118,DRUG_TARGET,hsa:1384,0.0
D00118,DRUG_TARGET,hsa:1019,0.0
D00118,DRUG_TARGET,hsa:5122,0.0
D00118,DRUG_TARGET,hsa:1582,0.0
D00118,DRUG_TARGET,hsa:8558,0.0
D00126,DRUG_TARGET,hsa:8645,0.0
D00126,DRUG_TARGET,hsa:3776,0.0
D00126,DRUG_TARGET,hsa:1312,0.0
D00126,DRUG_TARGET,hsa:5023,0.0
D00126,DRUG_TARGET,hsa:759,0.0
D00126,DRUG_TARGET,hsa:1555,0.0
D00126,DRUG_TARGET,hsa:6652,0.0
D00126,DRUG_TARGET,hsa:27012,0.0
D00126,DRUG_TARGET,hsa:5496,0.0
D00127,DRUG_TARGET,hsa:9971,0.0
D00127,DRUG_TARGET,hsa:3988,0.0
D00127,DRUG_TARGET,hsa:1636,0.0
D00127,DRUG_TARGET,hsa:3351,0.0
D00127,DRUG_TARGET,hsa:3754,0.0
D00127,DRUG_TARGET,hsa:338442,0.0
D00127,DRUG_TARGET,hsa:5478,0.0
D00127,DRUG_TARGET,hsa:1537,0.0
D00127,DRUG_TARGET,hsa:3034,0.0
D00127,DRUG_TARGET,hsa:5481,0.0
D00130,DRUG_TARGET,hsa:3753,0.0
D00130,DRUG_TARGET,hsa:3035,0.0
D00130,DRUG_TARGET,hsa:27032,0.0
D00130,DRUG_TARGET,hsa:760,0.0
D00130,DRUG_TARGET,hsa:8513,0.0
D00130,DRUG_TARGET,hsa:9563,0.0
D00130,DRUG_TARGET,hsa:513,0.0
D00130,DRUG_TARGET,hsa:1557,0.0
D00130,DRUG_TARGET,hsa:3643,0.0
D00130,DRUG_TARGET,hsa:6529,0.0
D00132,DRUG_TARGET,hsa:7006,0.0
D00132,DRUG_TARGET,hsa:5169,0.0
D00132,DRUG_TARGET,hsa:2895,0.0
D00132,DRUG_TARGET,hsa:112,0.0
D00132,DRUG_TARGET,hsa:1728,0.0
D00132,DRUG_TARGET,hsa:1565,0.0
D00132,DRUG_TARGET,hsa:8913,0.0
D00132,DRUG_TARGET,hsa:134,0.0
D00132,DRUG_TARGET,hsa:5423,0.0
D00132,DRUG_TARGET,hsa:3764,0.0
D00141,DRUG_TARGET,hsa:2597,0.0
D00141,DRUG_TARGET,hsa:3141,0.0
D00141,DRUG_TARGET,hsa:2147,0.0
D00141,DRUG_TARGET,hsa:5501,0.0
D00141,DRUG_TARGET,hsa:2916,0.0
D00141,DRUG_TARGET,hsa:55512,0.0
D00141,DRUG_TARGET,hsa:1267,0.0
D00141,DRUG_TARGET,hsa:1024,0.0
D00141,DRUG_TARGET,hsa:2904,0.0
D00141,DRUG_TARGET,hsa:2322,0.0
D00151,DRUG_TARGET,hsa:3754,0.0
D00151,DRUG_TARGET,hsa:5500,0.0
D00151,DRUG_TARGET,hsa:2559,0.0
D00151,DRUG_TARGET,hsa:140,0.0
D00151,DRUG_TARGET,hsa:25,0.0
D00151,DRUG_TARGET,hsa:64802,0.0
D00151,DRUG_TARGET,hsa:1800,0.0
D00151,DRUG_TARGET,hsa:7015,0.0
D00151,DRUG_TARGET,hsa:767,0.0
D00151,DRUG_TARGET,hsa:8654,0.0
D00158,DRUG_TARGET,hsa:2559,0.0
D00158,DRUG_TARGET,hsa:5532,0.0
D00158,DRUG_TARGET,hsa:5465,0.0
D00158,DRUG_TARGET,hsa:3753,0.0
D00158,DRUG_TARGET,hsa:5136,0.0
D00158,DRUG_TARGET,hsa:5860,0.0
D00158,DRUG_TARGET,hsa:51305,0.0
D00158,DRUG_TARGET,hsa:51,0.0
D00158,DRUG_TARGET,hsa:38,0.0
D00158,DRUG_TARGET,hsa:2160,0.0
D00169,DRUG_TARGET,hsa:3988,0.0
D00169,DRUG_TARGET,hsa:4482,0.0
D00169,DRUG_TARGET,hsa:2135,0.0
D00169,DRUG_TARGET,hsa:2042,0.0
D00169,DRUG_TARGET,hsa:10667,0.0
D00169,DRUG_TARGET,hsa:64816,0.0
D00169,DRUG_TARGET,hsa:5140,0.0
D00169,DRUG_TARGET,hsa:5836,0.0
D00169,DRUG_TARGET,hsa:2915,0.0
D00169,DRUG_TARGET,hsa:3351,0.0
D00315,DRUG_TARGET,hsa:1178,0.0
D00315,DRUG_TARGET,hsa:2103,0.0
D00315,DRUG_TARGET,hsa:766,0.0
D00315,DRUG_TARGET,hsa:10461,0.0
D00315,DRUG_TARGET,hsa:3906,0.0
D00315,DRUG_TARGET,hsa:3357,0.0
D00315,DRUG_TARGET,hsa:9971,0.0
D00315,DRUG_TARGET,hsa:2895,0.0
D00315,DRUG_TARGET,hsa:54576,0.0
D00315,DRUG_TARGET,hsa:54658,0.0
D00377,DRUG_TARGET,hsa:3736,0.0
D00377,DRUG_TARGET,hsa:2677,0.0
D00377,DRUG_TARGET,hsa:2161,0.0
D00377,DRUG_TARGET,hsa:5331,0.0
D00377,DRUG_TARGET,hsa:1814,0.0
D00377,DRUG_TARGET,hsa:1558,0.0
D00377,DRUG_TARGET,hsa:8911,0.0
D00377,DRUG_TARGET,hsa:64902,0.0
D00377,DRUG_TARGET,hsa:6898,0.0
D00377,DRUG_TARGET,hsa:5126,0.0
D00425,DRUG_TARGET,hsa:7174,0.0
D00425,DRUG_TARGET,hsa:23632,0.0
D00425,DRUG_TARGET,hsa:1815,0.0
D00425,DRUG_TARGET,hsa:5140,0.0
D00425,DRUG_TARGET,hsa:225689,0.0
D00425,DRUG_TARGET,hsa:6534,0.0
D00425,DRUG_TARGET,hsa:64600,0.0
D00425,DRUG_TARGET,hsa:4058,0.0
D00425,DRUG_TARGET,hsa:2899,0.0
D00425,DRUG_TARGET,hsa:3174,0.0
D00452,DRUG_TARGET,hsa:3763,0.0
D00452,DRUG_TARGET,hsa:2100,0.0
D00452,DRUG_TARGET,hsa:1141,0.0
D00452,DRUG_TARGET,hsa:2103,0.0
D00452,DRUG_TARGET,hsa:2677,0.0
D00452,DRUG_TARGET,hsa:2912,0.0
D00452,DRUG_TARGET,hsa:94,0.0
D00452,DRUG_TARGET,hsa:10800,0.0
D00452,DRUG_TARGET,hsa:7173,0.0
D00452,DRUG_TARGET,hsa:3716,0.0
D00510,DRUG_TARGET,hsa:5481,0.0
D00510,DRUG_TARGET,hsa:10941,0.0
D00510,DRUG_TARGET,hsa:3790,0.0
D00510,DRUG_TARGET,hsa:6326,0.0
D00510,DRUG_TARGET,hsa:55312,0.0
D00510,DRUG_TARGET,hsa:59340,0.0
D00510,DRUG_TARGET,hsa:7366,0.0
D00510,DRUG_TARGET,hsa:125,0.0
D00510,DRUG_TARGET,hsa:2048,0.0
D00510,DRUG_TARGET,hsa:8513,0.0
D00568,DRUG_TARGET,hsa:1814,0.0
D00568,DRUG_TARGET,hsa:22954,0.0
D00568,DRUG_TARGET,hsa:151531,0.0
D00568,DRUG_TARGET,hsa:56922,0.0
D00568,DRUG_TARGET,hsa:22953,0.0
D00568,DRUG_TARGET,hsa:3702,0.0
D00568,DRUG_TARGET,hsa:1140,0.0
D00568,DRUG_TARGET,hsa:10549,0.0
D00568,DRUG_TARGET,hsa:57657,0.0
D00568,DRUG_TARGET,hsa:26251,0.0
D00810,DRUG_TARGET,hsa:2050,0.0
D00810,DRUG_TARGET,hsa:6340,0.0
D00810,DRUG_TARGET,hsa:5979,0.0
D00810,DRUG_TARGET,hsa:1555,0.0
D00810,DRUG_TARGET,hsa:5051,0.0
D00810,DRUG_TARGET,hsa:7006,0.0
D00810,DRUG_TARGET,hsa:760,0.0
D00810,DRUG_TARGET,hsa:613,0.0
D00810,DRUG_TARGET,hsa:586,0.0
D00810,DRUG_TARGET,hsa:50801,0.0
D00813,DRUG_TARGET,hsa:4200,0.0
D00813,DRUG_TARGET,hsa:586,0.0
D00813,DRUG_TARGET,hsa:190,0.0
D00813,DRUG_TARGET,hsa:125,0.0
D00813,DRUG_TARGET,hsa:2917,0.0
D00813,DRUG_TARGET,hsa:132,0.0
D00813,DRUG_TARGET,hsa:5335,0.0
D00813,DRUG_TARGET,hsa:53,0.0
D00813,DRUG_TARGET,hsa:5754,0.0
D00813,DRUG_TARGET,hsa:1543,0.0
D00827,DRUG_TARGET,hsa:1384,0.0
D00827,DRUG_TARGET,hsa:5651,0.0
D00827,DRUG_TARGET,hsa:52,0.0
D00827,DRUG_TARGET,hsa:55512,0.0
D00827,DRUG_TARGET,hsa:11266,0.0
D00827,DRUG_TARGET,hsa:2339,0.0
D00827,DRUG_TARGET,hsa:2918,0.0
D00827,DRUG_TARGET,hsa:9992,0.0
D00827,DRUG_TARGET,hsa:51365,0.0
D00827,DRUG_TARGET,hsa:10846,0.0
D00903,DRUG_TARGET,hsa:5831,0.0
D00903,DRUG_TARGET,hsa:11266,0.0
